Código IES;Nome do Curso
200;JORNALISMO
1723;CIÊNCIAS ECONÔMICAS
502;MARKETING DIGITAL
14715;ADMINISTRAÇÃO
417;GESTÃO FINANCEIRA
4878;DIREITO
456;GESTÃO COMERCIAL
458;ENGENHARIA CIVIL
203;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
18019;LETRAS - LÍNGUA PORTUGUESA E LIBRAS
222;ENGENHARIA AGRONÔMICA
319;ARQUITETURA E URBANISMO
502;PSICOLOGIA
2494;ADMINISTRAÇÃO
466;ENGENHARIA AMBIENTAL E SANITÁRIA
591;HISTÓRIA DA ARTE
376;CIÊNCIAS CONTÁBEIS
56;LETRAS - ALEMÃO
244;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
322;JORNALISMO
466;PEDAGOGIA
150;ADMINISTRAÇÃO
275;PRODUÇÃO AUDIOVISUAL
322;GESTÃO DE SEGURANÇA PRIVADA
5312;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
24672;ANÁLISE DE PROCESSOS AGROINDUSTRIAIS
1356;NUTRIÇÃO
1659;EDUCAÇÃO FÍSICA
322;EDUCAÇÃO FÍSICA
322;RADIOLOGIA
56;FARMÁCIA
162;DESIGN DE PRODUTO
203;ENGENHARIA ELETRÔNICA
7;LETRAS - ESPANHOL
4169;CIÊNCIAS CONTÁBEIS
481;ESTÉTICA E COSMÉTICA
60;ENGENHARIA DE PRODUÇÃO
322;CIÊNCIAS CONTÁBEIS
4522;CIÊNCIAS CONTÁBEIS
438;ADMINISTRAÇÃO
1187;PEDAGOGIA
18817;GESTÃO DE EMPREENDIMENTOS GASTRONÔMICOS
481;ENGENHARIA CIVIL
481;ENGENHARIA CIVIL
11308;DIREITO
1230;LETRAS - PORTUGUÊS E INGLÊS
137;BIOMEDICINA
316;CIÊNCIAS CONTÁBEIS
1810;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
20586;NUTRIÇÃO
322;DESIGN GRÁFICO
1804;NUTRIÇÃO
737;ADMINISTRAÇÃO
124;TERAPIA OCUPACIONAL
1118;ADMINISTRAÇÃO
466;SISTEMAS DE INFORMAÇÃO
221;ODONTOLOGIA
745;PEDAGOGIA
125;ENGENHARIA CIVIL
652;PEDAGOGIA
374;PSICOLOGIA
3779;EDUCAÇÃO FÍSICA
1294;ENGENHARIA DE COMPUTAÇÃO
17608;GESTÃO DE RECURSOS HUMANOS
346;PEDAGOGIA
1386;ENGENHARIA MECÂNICA
1838;COMUNICAÇÃO SOCIAL - EDITORAÇÃO
213;CIÊNCIAS DA COMPUTAÇÃO
271;ESTÉTICA E COSMÉTICA
652;FISIOTERAPIA
1583;LOGÍSTICA AEROPORTUÁRIA
483;DESIGN DE INTERIORES
322;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1365;ARQUITETURA E URBANISMO
322;CIÊNCIAS CONTÁBEIS
1385;CONSTRUÇÃO DE EDIFÍCIOS
322;ENGENHARIA ELÉTRICA
5633;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
546;COMUNICAÇÃO E MULTIMEIOS
415;ENFERMAGEM
734;PEDAGOGIA
322;MARKETING
417;BIOMEDICINA
221;ODONTOLOGIA
56;ESTATÍSTICA
665;ENFERMAGEM
322;MARKETING
56;CIÊNCIAS BIOMÉDICAS
15793;LOGÍSTICA DO PROGRAMA AMS
1854;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
4925;MATEMÁTICA
55;MATEMÁTICA APLICADA COM HABILITAÇÃO EM SISTEMAS E CONTROLE
1624;EDUCAÇÃO FÍSICA
1456;CIÊNCIAS CONTÁBEIS
1816;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
55;MÚSICA COM HABILITAÇÃO EM INSTRUMENTO DE SOPRO - ÊNFASE EM FLAUTA
420;FISIOTERAPIA
466;FARMÁCIA
4086;GESTÃO PÚBLICA
456;JOGOS DIGITAIS
322;PSICOLOGIA
1838;SISTEMA DE INFORMAÇÃO
4793;DIREITO
137;HISTÓRIA
20586;ARQUITETURA E URBANISMO
1762;MARKETING
319;GESTÃO DE RECURSOS HUMANOS
275;CIÊNCIAS CONTÁBEIS
17972;CIÊNCIAS CONTÁBEIS
1219;ENGENHARIA DE PRODUÇÃO
953;DIREITO
322;MARKETING
22;CIÊNCIAS BIOLÓGICAS
2556;DIREITO
21900;DIREITO
4656;GESTÃO DE RECURSOS HUMANOS
17902;DESIGN GRÁFICO
1294;NUTRIÇÃO
4826;PEDAGOGIA
17854;NUTRIÇÃO
316;MARKETING
1292;PSICOLOGIA
3985;SISTEMAS PARA INTERNET
1810;QUÍMICA
1892;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
203;CIÊNCIAS ECONÔMICAS
521;LOGÍSTICA
1444;FARMÁCIA
124;FARMÁCIA
221;DESIGN GRÁFICO
910;PSICOLOGIA
3400;ENFERMAGEM
1788;DESIGN
745;LETRAS
790;PSICOLOGIA
1129;TERAPIA OCUPACIONAL
546;JORNALISMO
203;DESIGN DE ANIMAÇÃO
1933;DIREITO
221;GESTÃO FINANCEIRA
19;EDUCAÇÃO FÍSICA
150;NUTRIÇÃO
316;SEGURANÇA DA INFORMAÇÃO
217;PSICOLOGIA
12723;PEDAGOGIA
1445;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
4293;ADMINISTRAÇÃO
4169;MARKETING
605;ENFERMAGEM
22452;PEDAGOGIA
25455;DIREITO
17608;COMÉRCIO EXTERIOR
1433;CELULOSE E PAPEL
203;DESIGN DE INTERIORES
881;ADMINISTRAÇÃO
1046;ENGENHARIA DE PRODUÇÃO
55;QUÍMICA COM ÊNFASE EM BIOTECNOLOGIA
438;CIÊNCIAS CONTÁBEIS
521;EDUCAÇÃO FÍSICA
322;DESIGN GRÁFICO
227;RELAÇÕES INTERNACIONAIS
1100;PRODUÇÃO PUBLICITÁRIA
316;EDUCAÇÃO FÍSICA
322;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
466;ENGENHARIA AMBIENTAL
23236;FARMÁCIA
1583;COMÉRCIO EXTERIOR
14194;HISTÓRIA
1294;ARQUITETURA E URBANISMO
54;ENGENHARIA QUÍMICA
265;ENGENHARIA ELÉTRICA
1561;ENGENHARIA CIVIL
322;MATEMÁTICA
316;FOTOGRAFIA
55;CIÊNCIAS BIOLÓGICAS
316;NUTRIÇÃO
203;PROCESSOS GERENCIAIS
322;PROPAGANDA E MARKETING
266;GESTÃO COMERCIAL
2408;DIREITO
4522;JOGOS DIGITAIS
17928;LOGÍSTICA
322;CIÊNCIAS CONTÁBEIS
1279;ADMINISTRAÇÃO
793;NUTRIÇÃO
4029;MATEMÁTICA
19;ENGENHARIA MECÂNICA
150;RELAÇÕES INTERNACIONAIS
456;JORNALISMO
316;GESTÃO HOSPITALAR
203;MARKETING
1294;AGRONOMIA
1878;ADMINISTRAÇÃO
5669;CIÊNCIA DA COMPUTAÇÃO
322;BIOMEDICINA
23893;ENGENHARIA CIVIL
18019;PEDAGOGIA
265;AGRONOMIA
167;DIREITO
266;ODONTOLOGIA
481;ADMINISTRAÇÃO
4017;BIOMEDICINA
15696;MECÂNICA: PROCESSOS DE SOLDAGEM
322;ENGENHARIA DE PETRÓLEO
316;GESTÃO DE AMBIENTES INTERNET E REDES DE COMPUTADORES
440;ADMINISTRAÇÃO
5387;DEFESA CIBERNÉTICA
319;AGRONEGÓCIO
1949;PEDAGOGIA
56;ENGENHARIA AGRONÔMICA
1810;MATEMÁTICA
124;ARQUITETURA E URBANISMO
5215;ENFERMAGEM
24025;ENGENHARIA ELÉTRICA
882;JORNALISMO
20586;DIREITO
3692;CONTROLE DE OBRAS
162;DESIGN DE INTERIORES
254;FARMÁCIA
790;ENFERMAGEM
1294;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
5288;CIÊNCIAS CONTÁBEIS
376;ENFERMAGEM
495;LETRAS - PORTUGUÊS E INGLÊS
793;NUTRIÇÃO
4652;FISIOTERAPIA
4995;GESTÃO FINANCEIRA
1294;ENGENHARIA AMBIENTAL
1144;EDUCAÇÃO FÍSICA
1300;ENGENHARIA CIVIL
1853;PEDAGOGIA
376;SISTEMA DE INFORMAÇÃO
22603;PSICOLOGIA
2389;FILOSOFIA
322;PEDAGOGIA
203;COMÉRCIO EXTERIOR
1294;RADIOLOGIA
208;NUTRIÇÃO
56;CIÊNCIAS BIOLÓGICAS
466;RELAÇÕES INTERNACIONAIS
481;DIREITO
316;GESTÃO COMERCIAL
322;DESIGN GRÁFICO
150;GESTÃO DE RECURSOS HUMANOS
3008;GESTÃO COMERCIAL
1045;ADMINISTRAÇÃO
793;ENFERMAGEM
363;ARQUITETURA E URBANISMO
456;GESTÃO FINANCEIRA
15714;FABRICAÇÃO MECÂNICA
15689;SISTEMAS BIOMÉDICOS
670;NUTRIÇÃO
19;DESIGN DE MODA
15757;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
1810;AUTOMAÇÃO INDUSTRIAL
481;GESTÃO COMERCIAL
1345;ENGENHARIA DE COMPUTAÇÃO
605;CIÊNCIAS CONTÁBEIS
1846;ENFERMAGEM
13752;PEDAGOGIA
1853;MARKETING
665;ENGENHARIA DE ALIMENTOS
793;ENGENHARIA CIVIL
1420;EDUCAÇÃO FÍSICA
322;ENGENHARIA MECÂNICA
316;GESTÃO FINANCEIRA
15714;PROJETOS MECÂNICOS
17355;RADIOLOGIA
322;JOGOS DIGITAIS
2408;ENGENHARIA AMBIENTAL E SANITÁRIA
591;CIÊNCIA DA COMPUTAÇÃO
322;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
275;FISIOTERAPIA
457;DESIGN
417;MEDICINA
56;ENGENHARIA DE PRODUÇÃO
3837;PEDAGOGIA
608;PEDAGOGIA
1046;ENGENHARIA ELÉTRICA
208;PSICOLOGIA
322;ARQUITETURA E URBANISMO
15639;SECRETARIADO
3456;DIREITO
316;PSICOLOGIA
322;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
203;RELAÇÕES INTERNACIONAIS
1225;MARKETING
55;QUÍMICA
124;CIÊNCIAS BIOLÓGICAS
5669;ENGENHARIA MECATRÔNICA
502;DESIGN
322;EDUCAÇÃO FÍSICA
1433;REDES DE COMPUTADORES
11308;PEDAGOGIA
375;ODONTOLOGIA
1270;PSICOLOGIA
322;SECRETARIADO EXECUTIVO
5312;MARKETING
221;ENGENHARIA CIVIL
456;MATEMÁTICA
4655;BIOMEDICINA
227;SISTEMAS DE INFORMAÇÃO
203;PUBLICIDADE E PROPAGANDA
1892;DIREITO
138;MEDICINA VETERINÁRIA
56;QUÍMICA AMBIENTAL
4293;PEDAGOGIA
203;RELAÇÕES PÚBLICAS
67;ENGENHARIA MECÂNICA
1853;PSICOLOGIA
266;PSICOLOGIA
137;PSICOLOGIA
1356;EDUCAÇÃO FÍSICA
55;ARTES CÊNICAS
319;MATEMÁTICA
17926;DIREITO
254;GESTÃO HOSPITALAR
1584;LOGÍSTICA
521;PROCESSOS GERENCIAIS
521;DESIGN GRÁFICO
481;FISIOTERAPIA
203;ADMINISTRAÇÃO
167;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
456;RADIOLOGIA
4656;ENGENHARIA MECÂNICA
322;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
4211;PRODUÇÃO AUDIOVISUAL
670;ADMINISTRAÇÃO
734;PEDAGOGIA
898;LOGÍSTICA
546;CIÊNCIA DA COMPUTAÇÃO
605;RÁDIO TV E INTERNET
4185;ADMINISTRAÇÃO
17854;EDUCAÇÃO FÍSICA
316;GESTÃO DA QUALIDADE
322;DESIGN DE INTERIORES
652;DIREITO
1841;DIREITO
4655;ENGENHARIA ELÉTRICA
1878;ENGENHARIA ELÉTRICA
997;CIÊNCIAS AERONÁUTICAS
316;ADMINISTRAÇÃO DE RECURSOS HUMANOS
2123;GESTÃO DE RECURSOS HUMANOS
374;ENFERMAGEM
54;ENGENHARIA AMBIENTAL
3779;BIOMEDICINA
67;CIÊNCIAS CONTÁBEIS
206;MATEMÁTICA
1294;DESIGN DE MODA
2408;CIÊNCIAS CONTÁBEIS
208;GESTÃO DE RECURSOS HUMANOS
502;MEDICINA VETERINÁRIA
322;PSICOLOGIA
316;JOGOS DIGITAIS
4656;ARQUITETURA E URBANISMO
19578;COMÉRCIO EXTERIOR
19879;BIOMEDICINA
1659;ENFERMAGEM
1365;MÚSICA
138;DIREITO
17854;FARMÁCIA
481;PODOLOGIA
1292;MATEMÁTICA
2183;GESTÃO DE RECURSOS HUMANOS
93;MEDICINA
17977;MECÂNICA: PROCESSOS DE SOLDAGEM
316;GESTÃO COMERCIAL
3618;MARKETING
15746;EVENTOS
271;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
79;ODONTOLOGIA
20340;PSICOLOGIA
793;ENGENHARIA AMBIENTAL E SANITÁRIA
55;RELAÇÕES INTERNACIONAIS
17854;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
605;ESTÉTICA E COSMETOLOGIA
1742;GESTÃO HOSPITALAR
4017;ENFERMAGEM
670;ENGENHARIA CIVIL
222;ARQUITETURA E URBANISMO
146;PEDAGOGIA
1854;ADMINISTRAÇÃO
481;CIÊNCIA DA COMPUTAÇÃO
1810;DESIGN DE INTERIORES
953;LOGÍSTICA
244;GEOGRAFIA
19;ENGENHARIA DE SOFTWARE
1307;TURISMO
203;GESTÃO COMERCIAL
481;GESTÃO DA QUALIDADE
1386;CIÊNCIA DA COMPUTAÇÃO
55;CIÊNCIAS BIOLÓGICAS
1622;ADMINISTRAÇÃO
1964;GESTÃO DE TURISMO
203;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
55;ENGENHARIA AMBIENTAL
221;ENFERMAGEM
1294;NUTRIÇÃO
316;LETRAS - INGLÊS
221;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
953;MATEMÁTICA
481;FONOAUDIOLOGIA
11289;PROCESSOS GERENCIAIS
1225;BIOMEDICINA
146;JORNALISMO
5312;ADMINISTRAÇÃO
18372;ODONTOLOGIA
481;SISTEMAS DE INFORMAÇÃO
466;FISIOTERAPIA
322;MARKETING
137;GESTÃO DE RECURSOS HUMANOS
15752;LOGÍSTICA
3603;GASTRONOMIA
56;FILOSOFIA
124;AGRONOMIA
7;ADMINISTRAÇÃO
3940;ADMINISTRAÇÃO
55;CIÊNCIAS ECONÔMICAS
466;QUIROPRAXIA
55;CIÊNCIAS ATUARIAIS
7;PEDAGOGIA - EDUCAÇÃO ESCOLAR QUILOMBOLA
17731;MATEMÁTICA
22176;EDUCAÇÃO FÍSICA
7;FÍSICA
21764;NUTRIÇÃO
322;CIÊNCIA DA COMPUTAÇÃO
15682;PROCESSOS QUÍMICOS
266;ENGENHARIA DE ALIMENTOS
1129;FISIOTERAPIA
25425;ENFERMAGEM
18711;DIREITO
3985;GASTRONOMIA
4656;LOGÍSTICA
417;LETRAS - PORTUGUÊS E INGLÊS
322;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
18372;TEOLOGIA
481;CIÊNCIAS CONTÁBEIS
124;ENGENHARIA DE PRODUÇÃO
22316;ADMINISTRAÇÃO
434;MúSICA - INSTRUMENTO
221;ADMINISTRAÇÃO
322;LETRAS - PORTUGUÊS E INGLÊS
481;GESTÃO AMBIENTAL
461;ARTES VISUAIS
322;DESIGN GRÁFICO
4826;ODONTOLOGIA
319;ARTES VISUAIS
234;CIÊNCIAS ECONÔMICAS
1810;MATEMÁTICA
17926;ENGENHARIA CIVIL
1281;ENGENHARIA ELÉTRICA
68;ENGENHARIA DE SOFTWARE
707;ENFERMAGEM
2123;MEDICINA
1810;LETRAS
1561;DESIGN
322;GESTÃO COMERCIAL
322;MARKETING
151;CIÊNCIAS CONTÁBEIS
316;GESTÃO DE SEGUROS E PREVIDÊNCIA
481;ADMINISTRAÇÃO
322;PEDAGOGIA
1045;ENFERMAGEM
161;ADMINISTRAÇÃO
457;EDUCAÇÃO FÍSICA
1554;MATEMÁTICA
322;CIÊNCIAS CONTÁBEIS
200;RELAÇÕES PÚBLICAS
591;GEOGRAFIA
4025;INFORMÁTICA
1092;ARQUITETURA E URBANISMO
322;CIÊNCIAS BIOLÓGICAS
496;ADMINISTRAÇÃO
55;ENGENHARIA MECÂNICA
1299;GEOGRAFIA
4656;PSICOLOGIA
1355;PSICOLOGIA
18099;COSMÉTICOS
203;ENGENHARIA QUÍMICA
2279;ARQUITETURA E URBANISMO
14715;PEDAGOGIA
56;LETRAS - PORTUGUÊS E ESPANHOL
138;NUTRIÇÃO
135;GESTÃO FINANCEIRA
502;RELAÇÕES INTERNACIONAIS
167;AUTOMAÇÃO INDUSTRIAL
319;ENFERMAGEM
1418;DESIGN GRÁFICO
226;FONOAUDIOLOGIA
495;NUTRIÇÃO
4925;CIÊNCIA DA COMPUTAÇÃO
2793;GESTÃO FINANCEIRA
3985;GESTÃO COMERCIAL
483;FILOSOFIA
322;DESIGN GRÁFICO
55;QUÍMICA COM ÊNFASE QUÍMICA TECNOLÓGICA
1046;ENGENHARIA DE ALIMENTOS
1294;BIOMEDICINA
1294;COMUNICAÇÃO INSTITUCIONAL
266;PRODUÇÃO EM MÍDIA AUDIOVISUAL
322;DESIGN DE INTERIORES
20586;ENGENHARIA DE COMPUTAÇÃO
19;ODONTOLOGIA
23394;PSICOLOGIA
1294;FARMÁCIA
231;QUÍMICA
162;DESIGN DIGITAL
55;OBSTETRÍCIA
4943;ADMINISTRAÇÃO
456;QUÍMICA
456;CIÊNCIAS AERONÁUTICAS
12723;ESTÉTICA E COSMÉTICA
13481;DIREITO
1294;CIÊNCIAS ECONÔMICAS
322;BIOMEDICINA
150;GESTÃO FINANCEIRA
7;LETRAS - INGLÊS
203;ENFERMAGEM
322;PRODUÇÃO AUDIOVISUAL
1964;GESTÃO COMERCIAL
203;PUBLICIDADE E PROPAGANDA
319;QUÍMICA
375;ENFERMAGEM
15708;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
203;ENFERMAGEM
319;QUÍMICA
1322;ENFERMAGEM
3456;LOGÍSTICA
2123;EDUCAÇÃO FÍSICA
716;EDUCAÇÃO FÍSICA
1892;CONSTRUÇÃO DE EDIFÍCIOS
150;DESIGN GRÁFICO
203;RELAÇÕES PÚBLICAS
15803;AUTOMAÇÃO INDUSTRIAL
79;LETRAS - PORTUGUÊS E ESPANHOL
221;RELAÇÕES PÚBLICAS
1569;ENGENHARIA ELÉTRICA
457;GASTRONOMIA
4522;PSICOLOGIA
221;FARMÁCIA
221;ARQUITETURA E URBANISMO
55;LETRAS - ESPANHOL
23867;GESTÃO DE LOGÍSTICA INTEGRADA
1946;ADMINISTRAÇÃO
1810;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
322;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
3603;ODONTOLOGIA
203;GESTÃO FINANCEIRA
1129;ENGENHARIA DE PRODUÇÃO
56;LETRAS - ITALIANO
517;AGRONOMIA
1478;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
56;CIÊNCIAS BIOLÓGICAS
2009;ENFERMAGEM
55;LETRAS - JAPONÊS
17593;ENFERMAGEM
13796;MARKETING
665;GESTÃO DE RECURSOS HUMANOS
14401;GESTÃO DE RECURSOS HUMANOS
15714;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
546;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
316;PSICOLOGIA
546;PEDAGOGIA
55;GERONTOLOGIA
322;CIÊNCIA DA COMPUTAÇÃO
13752;ENFERMAGEM
54;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
4597;GESTÃO PÚBLICA
23022;GESTÃO HOSPITALAR
22;FILOSOFIA
322;RELAÇÕES INTERNACIONAIS
496;PSICOLOGIA
226;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
56;CIÊNCIAS ECONÔMICAS
2886;ADMINISTRAÇÃO
1219;CIÊNCIAS CONTÁBEIS
56;LETRAS - ESPANHOL
74;LETRAS - INGLÊS
22316;PSICOLOGIA
376;DESIGN DE MODA
376;CIÊNCIA DA COMPUTAÇÃO
3641;ENGENHARIA QUÍMICA
1621;ADMINISTRAÇÃO
4826;ADMINISTRAÇÃO
1032;TEOLOGIA
1624;ADMINISTRAÇÃO
1299;EDUCAÇÃO FÍSICA
1187;CIÊNCIAS BIOLÓGICAS
466;BIOMEDICINA
438;ENGENHARIA CIVIL
203;GESTÃO PÚBLICA
162;DESIGN DE ANIMAÇÃO
1810;ENGENHARIA ELETRÔNICA
18526;PEDAGOGIA
1273;MARKETING
376;ENGENHARIA MECÂNICA
1898;FISIOTERAPIA
322;DIREITO
1225;EDUCAÇÃO FÍSICA
1810;AUTOMAÇÃO INDUSTRIAL
4655;NUTRIÇÃO
4141;PEDAGOGIA
852;WEB DESIGN
21239;DIREITO
322;ENGENHARIA MECÂNICA
12522;ADMINISTRAÇÃO
1144;GESTÃO DE TURISMO
1046;MEDICINA VETERINÁRIA
670;FISIOTERAPIA
4029;EDUCAÇÃO FÍSICA
1092;NUTRIÇÃO
5669;CIÊNCIAS DA COMPUTAÇÃO
322;PSICOLOGIA
1810;ENGENHARIA ELÉTRICA
322;JORNALISMO
55;CIÊNCIAS BIOLÓGICAS
1043;ENFERMAGEM
206;ODONTOLOGIA
1032;GESTÃO DE RECURSOS HUMANOS
2123;FARMÁCIA
221;BIOMEDICINA
2279;CIÊNCIAS CONTÁBEIS
1224;FISIOTERAPIA
1365;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
322;EDUCAÇÃO FÍSICA
3529;DIREITO
15695;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
207;AGRONOMIA
670;ENGENHARIA QUÍMICA
322;ENGENHARIA MECÂNICA
222;MEDICINA
56;QUÍMICA
322;ESTÉTICA E COSMÉTICA
55;MÚSICA COM HABILITAÇÃO EM INSTRUMENTO DE TECLADO - ÊNFASE EM PIANO
1317;CIÊNCIAS CONTÁBEIS
213;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
203;COMÉRCIO EXTERIOR
1310;PSICOLOGIA
36;GESTÃO EMPRESARIAL
206;ARTES VISUAIS
203;ENGENHARIA CIVIL
56;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
1317;ARQUITETURA E URBANISMO
1561;ESTÉTICA E COSMÉTICA
322;ESTÉTICA E COSMÉTICA
275;EDUCAÇÃO FÍSICA
502;INVESTIMENTO E FORMAÇÃO DE TRADERS
167;COMUNICAÇÃO SOCIAL - JORNALISMO
1365;CIÊNCIAS BIOLÓGICAS
2886;DIREITO
1310;LETRAS - PORTUGUÊS E INGLÊS
124;SEGURANÇA DA INFORMAÇÃO
1356;MEDICINA
457;DIREITO
271;ENGENHARIA AMBIENTAL E SANITÁRIA
1294;CIÊNCIAS CONTÁBEIS
457;DIREITO
456;INTERDISCIPLINAR EM SAÚDE E BEM-ESTAR
12522;EDUCAÇÃO FÍSICA
5669;ENGENHARIA ELÉTRICA
254;GESTÃO FINANCEIRA
466;INVESTIMENTO E FORMAÇÃO DE TRADERS
221;GESTÃO DE RECURSOS HUMANOS
1711;TERAPIA OCUPACIONAL
4150;LOGÍSTICA
1100;CIÊNCIAS BIOLÓGICAS
481;COMÉRCIO EXTERIOR
17608;EDUCAÇÃO ESPECIAL
417;CIÊNCIA DA COMPUTAÇÃO
19;ENGENHARIA AGRONÔMICA
793;LOGÍSTICA
1972;ADMINISTRAÇÃO
217;EDUCAÇÃO FÍSICA
4826;GESTÃO DE RECURSOS HUMANOS
483;GEOGRAFIA
19861;GESTÃO DE RECURSOS HUMANOS
457;DIREITO
793;GESTÃO FINANCEIRA
203;RELAÇÕES INTERNACIONAIS
375;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
7;ENGENHARIA DE ALIMENTOS
18372;PEDAGOGIA
322;PROPAGANDA E MARKETING
591;CIÊNCIAS
203;CIÊNCIA DA COMPUTAÇÃO
319;ENGENHARIA QUÍMICA
17953;MECANIZAÇÃO EM AGRICULTURA DE PRECISÃO
886;CIÊNCIAS CONTÁBEIS
1046;GESTÃO FINANCEIRA
15803;PROCESSOS GERENCIAIS
3937;ENFERMAGEM
316;PRODUÇÃO MULTIMÍDIA
221;NUTRIÇÃO
3985;EDUCAÇÃO FÍSICA
150;ENGENHARIA MECÂNICA
68;CIÊNCIAS CONTÁBEIS
18711;GESTÃO FINANCEIRA
363;LOGÍSTICA
1149;GESTÃO COMERCIAL
56;EDUCAÇÃO FÍSICA
15873;PEDAGOGIA
456;MANUTENÇÃO DE AERONAVES
23241;GESTÃO COMERCIAL
322;CIÊNCIAS BIOLÓGICAS
4925;INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - BI/LI
316;ANÁLISE GERENCIAL
1317;ENGENHARIA CIVIL
1096;EDUCAÇÃO FÍSICA
2279;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
12522;PSICOLOGIA
2279;ENFERMAGEM
319;NUTRIÇÃO
1365;ENGENHARIA DE PRODUÇÃO
1294;SANEAMENTO AMBIENTAL
125;ENGENHARIA DE PRODUÇÃO
4656;ODONTOLOGIA
221;CIÊNCIAS ECONÔMICAS
1930;PEDAGOGIA
322;ENFERMAGEM
456;ADMINISTRAÇÃO
1742;PROCESSOS GERENCIAIS
4141;PSICOLOGIA
225;CIÊNCIAS CONTÁBEIS
55;ENGENHARIA MECÂNICA
56;GEOGRAFIA
322;ADMINISTRAÇÃO
1432;GESTÃO DE RECURSOS HUMANOS
881;ENFERMAGEM
54;ENGENHARIA DE COMPUTAÇÃO
150;FISIOTERAPIA
491;GESTÃO FINANCEIRA
5288;ODONTOLOGIA
1043;EDUCAÇÃO FÍSICA
1295;PEDAGOGIA
316;GESTÃO DE CALL CENTER
466;DIREITO
1723;CIÊNCIAS CONTÁBEIS
1892;ELETRÔNICA INDUSTRIAL
4597;MARKETING
316;ENGENHARIA ELÉTRICA
271;DESIGN DE INTERIORES
322;ENGENHARIA MECÂNICA
316;ADMINISTRAÇÃO
254;ESTÉTICA E COSMÉTICA
265;AGRONOMIA
1810;GESTÃO DE TURISMO
23705;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
1844;EDUCAÇÃO FÍSICA
135;EDUCAÇÃO FÍSICA
2408;COMUNICAÇÃO INSTITUCIONAL
1490;ENGENHARIA CIVIL
431;MEDICINA
1310;ESTÉTICA E COSMÉTICA
4017;GESTÃO DE RECURSOS HUMANOS
2811;RÁDIO TV E INTERNET
3985;DESIGN DE ANIMAÇÃO
203;LOGÍSTICA
56;FISIOTERAPIA
4090;FISIOTERAPIA
466;TEATRO
275;GEOGRAFIA
225;LOGÍSTICA
1294;GESTÃO AMBIENTAL
665;ENGENHARIA ELÉTRICA E ELETRÔNICA
2328;ENGENHARIA DE PRODUÇÃO
3641;ENGENHARIA ELÉTRICA
1838;COMÉRCIO EXTERIOR
1561;DESIGN DE MODA
721;SERVIÇO SOCIAL
316;GESTÃO DE RECURSOS HUMANOS
316;EDUCAÇÃO FÍSICA
54;EDUCAÇÃO FÍSICA
1294;CIÊNCIAS BIOLÓGICAS
1273;PUBLICIDADE E PROPAGANDA
319;ENFERMAGEM
1742;LOGÍSTICA
244;RELAÇÕES INTERNACIONAIS
1281;FARMÁCIA
375;JORNALISMO
275;SERVIÇO SOCIAL
322;ODONTOLOGIA
1385;ENGENHARIA DE PRODUÇÃO
546;COMUNICAÇÃO DAS ARTES DO CORPO
254;PEDAGOGIA
1304;PEDAGOGIA
22651;SISTEMAS DE INFORMAÇÃO
55;LETRAS - COREANO
665;MATEMÁTICA
55;CIÊNCIAS BIOMÉDICAS
1846;ENGENHARIA CIVIL
4150;DIREITO
203;EDUCAÇÃO FÍSICA
